,Node,in_degree,out_degree,degree,closeness,betweeness,ntweets,nretweets,nfollowers,tweet_type,virality,degree_category,Hashtag,ttweets
7341,vanalechi,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7342,vangcouver,1,0,1,0.00022593764121102577,0.0,0.0,1.0,366,retweeter,0.0,5,#BoredApeYatch,1.0
7343,yanghr1985,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7344,yayamenang,1,0,1,0.00022593764121102577,0.0,0.0,1.0,57,retweeter,0.0,5,#BoredApeYatch,1.0
7345,yasu___da,1,0,1,0.00022593764121102577,0.0,0.0,1.0,24,retweeter,0.0,5,#BoredApeYatch,1.0
7346,yasser_pick01,1,0,1,0.00022593764121102577,0.0,0.0,1.0,34,retweeter,0.0,5,#BoredApeYatch,1.0
7347,yasmin_yeodan,1,0,1,0.00022593764121102577,0.0,0.0,1.0,8,retweeter,0.0,5,#BoredApeYatch,1.0
7348,yangkaikebumen1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,140,retweeter,0.0,5,#BoredApeYatch,1.0
7349,yangjibari,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7350,yangbigwin2saja,1,0,1,0.00022593764121102577,0.0,0.0,1.0,129,retweeter,0.0,5,#BoredApeYatch,1.0
7351,wyshibal,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1462,retweeter,0.0,5,#BoredApeYatch,1.0
7352,yamtrecho,1,0,1,0.00022593764121102577,0.0,0.0,1.0,24,retweeter,0.0,5,#BoredApeYatch,1.0
7353,yakjdaee,1,0,1,0.00022593764121102577,0.0,0.0,1.0,3116,retweeter,0.0,5,#BoredApeYatch,1.0
7354,yakamoz85750769,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7355,yakaligamenang_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,464,retweeter,0.0,5,#BoredApeYatch,1.0
7356,yahia_mary,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7357,y4vufewihjkn,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
7358,yctai17,1,0,1,0.00022593764121102577,0.0,0.0,1.0,4,retweeter,0.0,5,#BoredApeYatch,1.0
7359,yeashutt,1,0,1,0.00022593764121102577,0.0,0.0,1.0,409,retweeter,0.0,5,#BoredApeYatch,1.0
7360,yeg1zart,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1262,retweeter,0.0,5,#BoredApeYatch,1.0
7361,yellovvsky,1,0,1,0.00022593764121102577,0.0,0.0,1.0,220,retweeter,0.0,5,#BoredApeYatch,1.0
7362,yennymana,1,0,1,0.00022593764121102577,0.0,0.0,1.0,211,retweeter,0.0,5,#BoredApeYatch,1.0
7363,yeonmicasa,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2578,retweeter,0.0,5,#BoredApeYatch,1.0
7364,yeonniediary,1,0,1,0.00022593764121102577,0.0,0.0,1.0,315,retweeter,0.0,5,#BoredApeYatch,1.0
7365,yeooneism,1,0,1,0.00022593764121102577,0.0,0.0,1.0,56,retweeter,0.0,5,#BoredApeYatch,1.0
7366,yeownjzn,1,0,1,0.00022593764121102577,0.0,0.0,1.0,97,retweeter,0.0,5,#BoredApeYatch,1.0
7367,yeppo0x,1,0,1,0.00022593764121102577,0.0,0.0,2.0,45,retweeter,0.0,5,#BoredApeYatch,2.0
7368,yeshuarc,1,0,1,0.00022593764121102577,0.0,0.0,1.0,13,retweeter,0.0,5,#BoredApeYatch,1.0
7369,yessiir_eth,1,0,1,0.00022593764121102577,0.0,0.0,1.0,865,retweeter,0.0,5,#BoredApeYatch,1.0
7370,yesyesyall_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7371,ygdsny,1,0,1,0.00022593764121102577,0.0,0.0,2.0,228,retweeter,0.0,5,#BoredApeYatch,2.0
7372,yingsmile2018,1,0,1,0.00022593764121102577,0.0,0.0,1.0,346,retweeter,0.0,5,#BoredApeYatch,1.0
7373,yipiibigwin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,205,retweeter,0.0,5,#BoredApeYatch,1.0
7374,yllwns,1,0,1,0.00022593764121102577,0.0,0.0,1.0,113,retweeter,0.0,5,#BoredApeYatch,1.0
7375,y0_0nKnow,1,0,1,0.00022593764121102577,0.0,0.0,1.0,54,retweeter,0.0,5,#BoredApeYatch,1.0
7376,xyzfornal,1,0,1,0.00022593764121102577,0.0,0.0,1.0,131,retweeter,0.0,5,#BoredApeYatch,1.0
7377,xyclaudy,1,0,1,0.00022593764121102577,0.0,0.0,1.0,110,retweeter,0.0,5,#BoredApeYatch,1.0
7378,xiaojiejiewu,1,0,1,0.00022593764121102577,0.0,0.0,1.0,79,retweeter,0.0,5,#BoredApeYatch,1.0
7379,x2023QuinSerax,1,0,1,0.00022593764121102577,0.0,0.0,1.0,228,retweeter,0.0,5,#BoredApeYatch,1.0
7380,x25_x,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7381,x4n4xnx,1,0,1,0.00022593764121102577,0.0,0.0,1.0,167,retweeter,0.0,5,#BoredApeYatch,1.0
7382,x4vi0x_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,463,retweeter,0.0,5,#BoredApeYatch,1.0
7383,xXEV0LXx,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2556,retweeter,0.0,5,#BoredApeYatch,1.0
7384,xacasaras,1,0,1,0.00022593764121102577,0.0,0.0,1.0,87,retweeter,0.0,5,#BoredApeYatch,1.0
7385,xcxlattos,1,0,1,0.00022593764121102577,0.0,0.0,1.0,334,retweeter,0.0,5,#BoredApeYatch,1.0
7386,xd1am0nd,1,0,1,0.00022593764121102577,0.0,0.0,1.0,88,retweeter,0.0,5,#BoredApeYatch,1.0
7387,xdddddddddddj,1,0,1,0.00022593764121102577,0.0,0.0,1.0,11,retweeter,0.0,5,#BoredApeYatch,1.0
7388,xdyoksoo12,1,0,1,0.00022593764121102577,0.0,0.0,1.0,157,retweeter,0.0,5,#BoredApeYatch,1.0
7389,xevilsamx,1,0,1,0.00022593764121102577,0.0,0.0,1.0,40,retweeter,0.0,5,#BoredApeYatch,1.0
7390,xfimjies_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,154,retweeter,0.0,5,#BoredApeYatch,1.0
7391,xgaiven,1,0,1,0.00022593764121102577,0.0,0.0,1.0,379,retweeter,0.0,5,#BoredApeYatch,1.0
7392,xhaenimx,1,0,1,0.00022593764121102577,0.0,0.0,1.0,335,retweeter,0.0,5,#BoredApeYatch,1.0
7393,xiaviyyy,1,0,1,0.00022593764121102577,0.0,0.0,1.0,53,retweeter,0.0,5,#BoredApeYatch,1.0
7394,xyanczvx1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,53,retweeter,0.0,5,#BoredApeYatch,1.0
7395,xingcqiao,2,0,2,0.00045187528242205153,0.0,0.0,2.0,534,retweeter,0.0,5,#BoredApeYatch,2.0
7396,xinyuh,1,0,1,0.00022593764121102577,0.0,0.0,1.0,4,retweeter,0.0,5,#BoredApeYatch,1.0
7397,xiseulgi,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1038,retweeter,0.0,5,#BoredApeYatch,1.0
7398,xmissbigwinx,1,0,1,0.00022593764121102577,0.0,0.0,1.0,85,retweeter,0.0,5,#BoredApeYatch,1.0
7399,xpeonys,1,0,1,0.00022593764121102577,0.0,0.0,1.0,580,retweeter,0.0,5,#BoredApeYatch,1.0
7400,xteLLaStar,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1120,retweeter,0.0,5,#BoredApeYatch,1.0
7401,xx200dolarwins,1,0,1,0.00022593764121102577,0.0,0.0,1.0,208,retweeter,0.0,5,#BoredApeYatch,1.0
7402,xxNinetail,1,0,1,0.00022593764121102577,0.0,0.0,1.0,152,retweeter,0.0,5,#BoredApeYatch,1.0
7403,xxcarlaj,1,0,1,0.00022593764121102577,0.0,0.0,1.0,5,retweeter,0.0,5,#BoredApeYatch,1.0
7404,xxdimsum,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1031,retweeter,0.0,5,#BoredApeYatch,1.0
7405,xxmissufeglor,1,0,1,0.00022593764121102577,0.0,0.0,2.0,261,retweeter,0.0,5,#BoredApeYatch,2.0
7406,xxssweet_,1,0,1,0.00022593764121102577,0.0,0.0,2.0,63,retweeter,0.0,5,#BoredApeYatch,2.0
7407,xxxhibal,1,0,1,0.00022593764121102577,0.0,0.0,2.0,142,retweeter,0.0,5,#BoredApeYatch,2.0
7408,xxxxx75531559,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
7409,ymbak350,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7410,ynhanzd,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7411,ynnaw1ns,1,0,1,0.00022593764121102577,0.0,0.0,2.0,284,retweeter,0.0,5,#BoredApeYatch,2.0
7412,zhongwins22,1,0,1,0.00022593764121102577,0.0,0.0,1.0,123,retweeter,0.0,5,#BoredApeYatch,1.0
7413,yyxsyfa,1,0,1,0.00022593764121102577,0.0,0.0,1.0,20,retweeter,0.0,5,#BoredApeYatch,1.0
7414,zaabigwin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,143,retweeter,0.0,5,#BoredApeYatch,1.0
7415,zack_bones,1,0,1,0.00022593764121102577,0.0,0.0,1.0,249,retweeter,0.0,5,#BoredApeYatch,1.0
7416,zafirahzar,1,0,1,0.00022593764121102577,0.0,0.0,1.0,67,retweeter,0.0,5,#BoredApeYatch,1.0
7417,zai4thewin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,398,retweeter,0.0,5,#BoredApeYatch,1.0
7418,zana_rohat73,1,0,1,0.00022593764121102577,0.0,0.0,1.0,94,retweeter,0.0,5,#BoredApeYatch,1.0
7419,zcashew,1,0,1,0.00022593764121102577,0.0,0.0,1.0,181,retweeter,0.0,5,#BoredApeYatch,1.0
7420,zchishiya,1,0,1,0.00022593764121102577,0.0,0.0,1.0,60,retweeter,0.0,5,#BoredApeYatch,1.0
7421,ze_miz_rocroyal,1,0,1,0.00022593764121102577,0.0,0.0,1.0,5,retweeter,0.0,5,#BoredApeYatch,1.0
7422,zeeecityx,1,0,1,0.00022593764121102577,0.0,0.0,1.0,185,retweeter,0.0,5,#BoredApeYatch,1.0
7423,zekq_4,1,0,1,0.00022593764121102577,0.0,0.0,1.0,59,retweeter,0.0,5,#BoredApeYatch,1.0
7424,zerotwozeronine,1,0,1,0.00022593764121102577,0.0,0.0,1.0,186,retweeter,0.0,5,#BoredApeYatch,1.0
7425,zeugmax2,1,0,1,0.00022593764121102577,0.0,0.0,1.0,119,retweeter,0.0,5,#BoredApeYatch,1.0
7426,zhain_zainul,1,0,1,0.00022593764121102577,0.0,0.0,1.0,7,retweeter,0.0,5,#BoredApeYatch,1.0
7427,zhusihai,1,0,1,0.00022593764121102577,0.0,0.0,1.0,400,retweeter,0.0,5,#BoredApeYatch,1.0
7428,yutaa2695,1,0,1,0.00022593764121102577,0.0,0.0,1.0,53,retweeter,0.0,5,#BoredApeYatch,1.0
7429,zianicol_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,20,retweeter,0.0,5,#BoredApeYatch,1.0
7430,zikmonster,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7431,zinnarciftci,1,0,1,0.00022593764121102577,0.0,0.0,1.0,20,retweeter,0.0,5,#BoredApeYatch,1.0
7432,ziravs,1,0,1,0.00022593764121102577,0.0,0.0,1.0,613,retweeter,0.0,5,#BoredApeYatch,1.0
7433,ziziewin28_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,58,retweeter,0.0,5,#BoredApeYatch,1.0
7434,zizo2086,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7435,zkrznnn,1,0,1,0.00022593764121102577,0.0,0.0,1.0,20,retweeter,0.0,5,#BoredApeYatch,1.0
7436,zoewonxo,1,0,1,0.00022593764121102577,0.0,0.0,1.0,73,retweeter,0.0,5,#BoredApeYatch,1.0
7437,zoldyckwins_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,23,retweeter,0.0,5,#BoredApeYatch,1.0
7438,zouzbill,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7439,zrr_kthsimpmnth,1,0,1,0.00022593764121102577,0.0,0.0,1.0,607,retweeter,0.0,5,#BoredApeYatch,1.0
7440,zwanzwig,1,0,1,0.00022593764121102577,0.0,0.0,1.0,13,retweeter,0.0,5,#BoredApeYatch,1.0
7441,zwavyrickYT,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7442,zygabb,1,0,1,0.00022593764121102577,0.0,0.0,1.0,21,retweeter,0.0,5,#BoredApeYatch,1.0
7443,ywwa0x,1,0,1,0.00022593764121102577,0.0,0.0,1.0,81,retweeter,0.0,5,#BoredApeYatch,1.0
7444,yuta9500,1,0,1,0.00022593764121102577,0.0,0.0,1.0,172,retweeter,0.0,5,#BoredApeYatch,1.0
7445,yntr_crpt,1,0,1,0.00022593764121102577,0.0,0.0,1.0,275,retweeter,0.0,5,#BoredApeYatch,1.0
7446,yoursugarwin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,28,retweeter,0.0,5,#BoredApeYatch,1.0
7447,ynwa___1892,1,0,1,0.00022593764121102577,0.0,0.0,1.0,105,retweeter,0.0,5,#BoredApeYatch,1.0
7448,yohikai_ruthy,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7449,yokozeoizu,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7450,yolobigwinX62,1,0,1,0.00022593764121102577,0.0,0.0,1.0,88,retweeter,0.0,5,#BoredApeYatch,1.0
7451,yoonNda28,1,0,1,0.00022593764121102577,0.0,0.0,1.0,63,retweeter,0.0,5,#BoredApeYatch,1.0
7452,yoongielovlie,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1032,retweeter,0.0,5,#BoredApeYatch,1.0
7453,yoonmeowdt,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1372,retweeter,0.0,5,#BoredApeYatch,1.0
7454,yooramin0911,1,0,1,0.00022593764121102577,0.0,0.0,1.0,96,retweeter,0.0,5,#BoredApeYatch,1.0
7455,yooziman,1,0,1,0.00022593764121102577,0.0,0.0,1.0,94,retweeter,0.0,5,#BoredApeYatch,1.0
7456,yoppiuu__,1,0,1,0.00022593764121102577,0.0,0.0,1.0,54,retweeter,0.0,5,#BoredApeYatch,1.0
7457,yoruniwaa,1,0,1,0.00022593764121102577,0.0,0.0,1.0,21,retweeter,0.0,5,#BoredApeYatch,1.0
7458,yoshinoriyaa,1,0,1,0.00022593764121102577,0.0,0.0,1.0,76,retweeter,0.0,5,#BoredApeYatch,1.0
7459,youngghoonly,1,0,1,0.00022593764121102577,0.0,0.0,1.0,241,retweeter,0.0,5,#BoredApeYatch,1.0
7460,yourschimy,1,0,1,0.00022593764121102577,0.0,0.0,1.0,812,retweeter,0.0,5,#BoredApeYatch,1.0
7461,youtngbin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,102,retweeter,0.0,5,#BoredApeYatch,1.0
7462,yunsh19691,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7463,yovnicorn,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2174,retweeter,0.0,5,#BoredApeYatch,1.0
7464,yperamito,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7465,yrch99,1,0,1,0.00022593764121102577,0.0,0.0,1.0,549,retweeter,0.0,5,#BoredApeYatch,1.0
7466,ysareini,1,0,1,0.00022593764121102577,0.0,0.0,1.0,6,retweeter,0.0,5,#BoredApeYatch,1.0
7467,yshiwin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,78,retweeter,0.0,5,#BoredApeYatch,1.0
7468,ysksykna,1,0,1,0.00022593764121102577,0.0,0.0,1.0,376,retweeter,0.0,5,#BoredApeYatch,1.0
7469,ytatsumikawa,1,0,1,0.00022593764121102577,0.0,0.0,1.0,4,retweeter,0.0,5,#BoredApeYatch,1.0
7470,yuhubigwins,1,0,1,0.00022593764121102577,0.0,0.0,1.0,67,retweeter,0.0,5,#BoredApeYatch,1.0
7471,yukiwinss,1,0,1,0.00022593764121102577,0.0,0.0,1.0,140,retweeter,0.0,5,#BoredApeYatch,1.0
7472,yukthavarshini,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7473,yul_ko_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7474,yuminachiko,1,0,1,0.00022593764121102577,0.0,0.0,1.0,404,retweeter,0.0,5,#BoredApeYatch,1.0
7475,yunachan_19,1,0,1,0.00022593764121102577,0.0,0.0,1.0,312,retweeter,0.0,5,#BoredApeYatch,1.0
7476,yunjincenter,2,0,2,0.00045187528242205153,0.0,0.0,2.0,219,retweeter,0.0,5,#BoredApeYatch,2.0
7477,x0x0bigwin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,175,retweeter,0.0,5,#BoredApeYatch,1.0
7478,wwwaspp1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7479,vantaegguk30,1,0,1,0.00022593764121102577,0.0,0.0,1.0,11,retweeter,0.0,5,#BoredApeYatch,1.0
7480,waihwychann,2,0,2,0.00045187528242205153,0.0,0.0,2.0,3608,retweeter,0.0,5,#BoredApeYatch,2.0
7481,wangidollar_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,290,retweeter,0.0,5,#BoredApeYatch,1.0
7482,wangidollar88,1,0,1,0.00022593764121102577,0.0,0.0,1.0,109,retweeter,0.0,5,#BoredApeYatch,1.0
7483,wan_safwan17,1,0,1,0.00022593764121102577,0.0,0.0,1.0,98,retweeter,0.0,5,#BoredApeYatch,1.0
7484,walletibun,1,0,1,0.00022593764121102577,0.0,0.0,1.0,323,retweeter,0.0,5,#BoredApeYatch,1.0
7485,waitwoshi,1,0,1,0.00022593764121102577,0.0,0.0,1.0,25,retweeter,0.0,5,#BoredApeYatch,1.0
7486,waipiww,1,0,1,0.00022593764121102577,0.0,0.0,2.0,20,retweeter,0.0,5,#BoredApeYatch,2.0
7487,waheedhabib482,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7488,wwinterus,1,0,1,0.00022593764121102577,0.0,0.0,1.0,96,retweeter,0.0,5,#BoredApeYatch,1.0
7489,w63e1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
7490,w1ntoday,1,0,1,0.00022593764121102577,0.0,0.0,2.0,43,retweeter,0.0,5,#BoredApeYatch,2.0
7491,w1nsshemss,1,0,1,0.00022593764121102577,0.0,0.0,1.0,42,retweeter,0.0,5,#BoredApeYatch,1.0
7492,w1nsna12,1,0,1,0.00022593764121102577,0.0,0.0,1.0,91,retweeter,0.0,5,#BoredApeYatch,1.0
7493,w1nskies,1,0,1,0.00022593764121102577,0.0,0.0,1.0,138,retweeter,0.0,5,#BoredApeYatch,1.0
7494,w1nsejuta,1,0,1,0.00022593764121102577,0.0,0.0,1.0,120,retweeter,0.0,5,#BoredApeYatch,1.0
7495,wangiplswangi,1,0,1,0.00022593764121102577,0.0,0.0,1.0,428,retweeter,0.0,5,#BoredApeYatch,1.0
7496,wangiuang1892,1,0,1,0.00022593764121102577,0.0,0.0,1.0,103,retweeter,0.0,5,#BoredApeYatch,1.0
7497,wangyduetzV2,1,0,1,0.00022593764121102577,0.0,0.0,1.0,453,retweeter,0.0,5,#BoredApeYatch,1.0
7498,wantwinz,1,0,1,0.00022593764121102577,0.0,0.0,1.0,35,retweeter,0.0,5,#BoredApeYatch,1.0
7499,waqasawan19,1,0,1,0.00022593764121102577,0.0,0.0,1.0,13,retweeter,0.0,5,#BoredApeYatch,1.0
7500,warikooo,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
7501,wawan250678,1,0,1,0.00022593764121102577,0.0,0.0,1.0,306,retweeter,0.0,5,#BoredApeYatch,1.0
7502,wayzxs,1,0,1,0.00022593764121102577,0.0,0.0,1.0,51,retweeter,0.0,5,#BoredApeYatch,1.0
7503,wdGYZ9fRWPpe7UY,1,0,1,0.00022593764121102577,0.0,0.0,1.0,110,retweeter,0.0,5,#BoredApeYatch,1.0
7504,wedeliawins,1,0,1,0.00022593764121102577,0.0,0.0,1.0,98,retweeter,0.0,5,#BoredApeYatch,1.0
7505,weeaknd,1,0,1,0.00022593764121102577,0.0,0.0,2.0,195,retweeter,0.0,5,#BoredApeYatch,2.0
7506,weirdoprr,1,0,1,0.00022593764121102577,0.0,0.0,1.0,416,retweeter,0.0,5,#BoredApeYatch,1.0
7507,wellturned_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,624,retweeter,0.0,5,#BoredApeYatch,1.0
7508,welthaggl,1,0,1,0.00022593764121102577,0.0,0.0,1.0,107,retweeter,0.0,5,#BoredApeYatch,1.0
7509,wendollahs,1,0,1,0.00022593764121102577,0.0,0.0,1.0,102,retweeter,0.0,5,#BoredApeYatch,1.0
7510,wendybbbb,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7511,wenklkl,1,0,1,0.00022593764121102577,0.0,0.0,1.0,117,retweeter,0.0,5,#BoredApeYatch,1.0
7512,w1nnerchita,1,0,1,0.00022593764121102577,0.0,0.0,1.0,29,retweeter,0.0,5,#BoredApeYatch,1.0
7513,w1n_1007,1,0,1,0.00022593764121102577,0.0,0.0,1.0,46,retweeter,0.0,5,#BoredApeYatch,1.0
7514,w0numeng,1,0,1,0.00022593764121102577,0.0,0.0,2.0,1396,retweeter,0.0,5,#BoredApeYatch,2.0
7515,vimalion,1,0,1,0.00022593764121102577,0.0,0.0,1.0,11,retweeter,0.0,5,#BoredApeYatch,1.0
7516,vanteairy,1,0,1,0.00022593764121102577,0.0,0.0,1.0,545,retweeter,0.0,5,#BoredApeYatch,1.0
7517,vanxx17_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,50,retweeter,0.0,5,#BoredApeYatch,1.0
7518,varbie,1,0,1,0.00022593764121102577,0.0,0.0,1.0,490,retweeter,0.0,5,#BoredApeYatch,1.0
7519,vazzrocc,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1886,retweeter,0.0,5,#BoredApeYatch,1.0
7520,vemenang,1,0,1,0.00022593764121102577,0.0,0.0,1.0,256,retweeter,0.0,5,#BoredApeYatch,1.0
7521,venusamarsa,1,0,1,0.00022593764121102577,0.0,0.0,1.0,27,retweeter,0.0,5,#BoredApeYatch,1.0
7522,venuseas,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
7523,veronicac20159,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
7524,viaapesan,1,0,1,0.00022593764121102577,0.0,0.0,1.0,87,retweeter,0.0,5,#BoredApeYatch,1.0
7525,vick345668665,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7526,victorbueno14,1,0,1,0.00022593764121102577,0.0,0.0,1.0,3,retweeter,0.0,5,#BoredApeYatch,1.0
7527,vidyah_samudi_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,33,retweeter,0.0,5,#BoredApeYatch,1.0
7528,viesyaima,2,0,2,0.00045187528242205153,0.0,0.0,3.0,171,retweeter,0.0,5,#BoredApeYatch,3.0
7529,vikassingh42,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
7530,vimdvd,1,0,1,0.00022593764121102577,0.0,0.0,1.0,387,retweeter,0.0,5,#BoredApeYatch,1.0
7531,w0lfowlr1s,1,0,1,0.00022593764121102577,0.0,0.0,1.0,781,retweeter,0.0,5,#BoredApeYatch,1.0
7532,vinarosdiyana,1,0,1,0.00022593764121102577,0.0,0.0,1.0,62,retweeter,0.0,5,#BoredApeYatch,1.0
7533,violetwins777,1,0,1,0.00022593764121102577,0.0,0.0,1.0,36,retweeter,0.0,5,#BoredApeYatch,1.0
7534,violetworld_art,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1055,retweeter,0.0,5,#BoredApeYatch,1.0
7535,viraniimay,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
7536,virtuaile,1,0,1,0.00022593764121102577,0.0,0.0,1.0,557,retweeter,0.0,5,#BoredApeYatch,1.0
7537,vishalg_gupta,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7538,viti99martillo,1,0,1,0.00022593764121102577,0.0,0.0,1.0,85,retweeter,0.0,5,#BoredApeYatch,1.0
7539,vkecap,1,0,1,0.00022593764121102577,0.0,0.0,1.0,20,retweeter,0.0,5,#BoredApeYatch,1.0
7540,vnlaay,1,0,1,0.00022593764121102577,0.0,0.0,1.0,99,retweeter,0.0,5,#BoredApeYatch,1.0
7541,vornnie10,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7542,vpn_ajaja,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
7543,vrostae,1,0,1,0.00022593764121102577,0.0,0.0,1.0,161,retweeter,0.0,5,#BoredApeYatch,1.0
7544,vuvumgandela,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
7545,vytnct,1,0,1,0.00022593764121102577,0.0,0.0,1.0,403,retweeter,0.0,5,#BoredApeYatch,1.0
7546,wewegombelwins,1,0,1,0.00022593764121102577,0.0,0.0,1.0,134,retweeter,0.0,5,#BoredApeYatch,1.0
7547,whenangwins,1,0,1,0.00022593764121102577,0.0,0.0,1.0,89,retweeter,0.0,5,#BoredApeYatch,1.0
7548,whereverlucky,1,0,1,0.00022593764121102577,0.0,0.0,1.0,281,retweeter,0.0,5,#BoredApeYatch,1.0
7549,winwinwumbo,1,0,1,0.00022593764121102577,0.0,0.0,1.0,119,retweeter,0.0,5,#BoredApeYatch,1.0
7550,wins4seb,1,0,1,0.00022593764121102577,0.0,0.0,1.0,32,retweeter,0.0,5,#BoredApeYatch,1.0
7551,winsciax_,2,0,2,0.00045187528242205153,0.0,0.0,3.0,70,retweeter,0.0,5,#BoredApeYatch,3.0
7552,winsforaly,1,0,1,0.00022593764121102577,0.0,0.0,2.0,114,retweeter,0.0,5,#BoredApeYatch,2.0
7553,winsforgyu,1,0,1,0.00022593764121102577,0.0,0.0,1.0,78,retweeter,0.0,5,#BoredApeYatch,1.0
7554,winsianying,1,0,1,0.00022593764121102577,0.0,0.0,1.0,98,retweeter,0.0,5,#BoredApeYatch,1.0
